# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2016-06-15T00:00:00.0/2016-06-16T00:00:00.0;5748.6558;4547.0303;3924.5798;622.4503;8321.8330;3687.2788;2131.3950;1555.8839;4147.4365;0.9816
2016-06-16T00:00:00.0/2016-06-17T00:00:00.0;5742.4473;4381.4653;3524.2590;857.2061;7327.7490;1700.1737;97.5045;1602.6693;156.4027;0.9819
2016-06-17T00:00:00.0/2016-06-18T00:00:00.0;5737.4111;4361.1108;3508.2156;852.8955;7268.7598;1836.5049;206.5870;1629.9178;348.0336;0.9819
2016-06-18T00:00:00.0/2016-06-19T00:00:00.0;5733.5527;4342.9927;3417.7971;925.1957;7022.7368;3237.1299;1466.5652;1770.5646;2548.3369;0.9816
2016-06-19T00:00:00.0/2016-06-20T00:00:00.0;5730.7515;4314.3960;3284.4836;1029.9125;6734.1514;1469.6621;39.6826;1429.9795;63.3022;0.9819
2016-06-20T00:00:00.0/2016-06-21T00:00:00.0;5729.1372;4375.3218;3511.0271;864.2946;7260.6123;2998.9629;1234.6693;1764.2936;2160.1909;0.9819
2016-06-21T00:00:00.0/2016-06-22T00:00:00.0;5728.6523;4481.8491;3757.3943;724.4550;7907.0747;4246.5771;3364.5020;882.0753;6401.2183;0.9819
2016-06-22T00:00:00.0/2016-06-23T00:00:00.0;5729.2969;4467.0542;3703.3040;763.7502;7782.9136;4096.8149;2922.2368;1174.5781;5786.0205;0.9819
2016-06-23T00:00:00.0/2016-06-24T00:00:00.0;5731.1265;4585.6987;4053.5979;532.1011;8687.6533;4356.2036;3554.7610;801.4427;6867.8062;0.9816
2016-06-24T00:00:00.0/2016-06-25T00:00:00.0;5734.0454;4555.3838;3923.6301;631.7535;8288.8281;2215.6936;341.8036;1873.8901;600.6959;0.9816
2016-06-25T00:00:00.0/2016-06-26T00:00:00.0;5738.0620;4479.5684;3958.8257;520.7429;8404.8906;1212.4955;9.0929;1203.4026;14.4731;0.9819
2016-06-26T00:00:00.0/2016-06-27T00:00:00.0;5743.2842;4498.1548;3848.6243;649.5305;8149.9663;3794.1477;2854.4187;939.7292;5228.4111;0.9816
2016-06-27T00:00:00.0/2016-06-28T00:00:00.0;5749.6016;4588.2080;3946.8257;641.3823;8345.4814;3885.9717;3033.6689;852.3027;5620.8672;0.9816
2016-06-28T00:00:00.0/2016-06-29T00:00:00.0;5757.0332;4735.6318;4129.8398;605.7917;8783.2520;3879.5676;2526.8127;1352.7550;4485.5532;0.9816
2016-06-29T00:00:00.0/2016-06-30T00:00:00.0;5765.6182;4689.1338;4019.1614;669.9722;8517.1592;4562.2705;3797.9822;764.2883;7630.6631;0.9812
2016-06-30T00:00:00.0/2016-07-01T00:00:00.0;5775.2915;4721.9429;4249.1040;472.8389;9146.2090;4444.9214;3697.7832;747.1382;6985.5894;0.9760
2016-07-01T00:00:00.0/2016-07-02T00:00:00.0;5786.0640;4633.7661;3937.3794;696.3866;8292.2217;2739.9419;470.8867;2269.0552;836.1264;0.9812
2016-07-02T00:00:00.0/2016-07-03T00:00:00.0;5797.9800;4636.1289;3966.6377;669.4910;8361.9033;4170.9365;3171.2886;999.6481;5901.7305;0.9812
2016-07-03T00:00:00.0/2016-07-04T00:00:00.0;5810.9619;4629.1602;4089.4238;539.7362;8644.3428;3538.8401;2203.6760;1335.1641;3702.2383;0.9812
2016-07-04T00:00:00.0/2016-07-05T00:00:00.0;5825.0225;4222.9395;3043.3254;1179.6140;6113.3174;2684.4470;845.9850;1838.4622;1486.9568;0.9812
2016-07-05T00:00:00.0/2016-07-06T00:00:00.0;5840.2148;4616.2500;3999.4541;616.7958;8421.1484;4280.7925;3391.3247;889.4678;6189.2676;0.9806
2016-07-06T00:00:00.0/2016-07-07T00:00:00.0;5856.4399;4861.8091;4366.8267;494.9822;9315.0771;4632.9106;3974.1501;658.7607;7640.6982;0.9806
2016-07-07T00:00:00.0/2016-07-08T00:00:00.0;5873.7690;4760.5361;4147.9292;612.6070;8678.8545;3608.9253;1553.1357;2055.7896;2921.8218;0.9802
2016-07-08T00:00:00.0/2016-07-09T00:00:00.0;5892.1235;4653.9175;4003.9421;649.9756;8335.3027;2019.3079;227.3699;1791.9380;688.1283;0.9802
2016-07-09T00:00:00.0/2016-07-10T00:00:00.0;5911.5508;4748.0376;4199.9185;548.1190;8813.2959;4512.5610;3767.3198;745.2410;7274.2856;0.9799
2016-07-10T00:00:00.0/2016-07-11T00:00:00.0;5932.0347;4666.7568;3965.1328;701.6240;8201.5771;3821.3030;2118.8755;1702.4275;3818.3955;0.9795
2016-07-11T00:00:00.0/2016-07-12T00:00:00.0;5953.5029;4766.4824;4194.8999;571.5825;8751.7432;4497.3931;3796.0417;701.3513;6975.1880;0.9743
2016-07-12T00:00:00.0/2016-07-13T00:00:00.0;5976.0381;4815.7842;4261.7422;554.0421;8876.1875;4550.7383;3757.5955;793.1429;7021.2041;0.9688
2016-07-13T00:00:00.0/2016-07-14T00:00:00.0;5999.5308;4945.6133;4384.3364;561.2768;9164.5322;4922.4380;4358.4336;564.0042;8894.8701;0.9792
2016-07-14T00:00:00.0/2016-07-15T00:00:00.0;6024.0596;4991.6094;4454.6987;536.9109;9305.4521;4715.0654;3586.4744;1128.5911;7848.6069;0.9788
2016-07-15T00:00:00.0/2016-07-16T00:00:00.0;6049.5762;4847.4507;4173.3862;674.0643;8531.1016;4466.5454;3484.8533;981.6921;6402.5444;0.9837
2016-07-16T00:00:00.0/2016-07-17T00:00:00.0;6076.0718;4889.3633;4331.8457;557.5178;8927.6963;3552.1248;1795.0208;1757.1040;2922.3914;0.9833
2016-07-17T00:00:00.0/2016-07-18T00:00:00.0;6103.4863;4876.2837;4222.4375;653.8462;8555.0039;3470.9673;1595.2983;1875.6691;2602.1470;0.9833
2016-07-18T00:00:00.0/2016-07-19T00:00:00.0;6131.9199;4863.3604;4070.9507;792.4097;8144.3384;4449.6436;3294.7788;1154.8645;5820.2808;0.9826
2016-07-19T00:00:00.0/2016-07-20T00:00:00.0;6161.2329;4856.5815;4108.7080;747.8732;8218.5986;3335.4622;1341.0095;1994.4528;2155.2798;0.9826
2016-07-20T00:00:00.0/2016-07-21T00:00:00.0;6191.4917;4990.3135;4308.8184;681.4952;8664.5225;4887.5908;4153.3638;734.2269;7747.3892;0.9823
2016-07-21T00:00:00.0/2016-07-22T00:00:00.0;6222.6743;5040.0728;4449.7764;590.2963;8976.6104;3935.7183;1969.0985;1966.6198;3328.1943;0.9872
2016-07-22T00:00:00.0/2016-07-23T00:00:00.0;6254.7500;4985.1919;4113.5723;871.6193;8096.0820;4823.4126;3800.4045;1023.0082;7061.1885;0.9764
2016-07-23T00:00:00.0/2016-07-24T00:00:00.0;6287.7104;5154.5801;4596.6401;557.9399;9250.6416;3833.0750;1464.0344;2369.0405;2437.0681;0.9604
2016-07-24T00:00:00.0/2016-07-25T00:00:00.0;6321.5479;5069.2949;4319.1426;750.1522;8507.4424;4117.9697;2005.4568;2112.5129;3464.7195;0.9861
2016-07-25T00:00:00.0/2016-07-26T00:00:00.0;6356.1992;5167.6426;4604.2588;563.3841;9165.3086;5084.0645;4467.8364;616.2285;8655.1211;0.9809
2016-07-26T00:00:00.0/2016-07-27T00:00:00.0;6391.7754;5049.4331;4337.1763;712.2567;8427.6387;4615.2744;3712.9553;902.3190;6366.1978;0.9753
2016-07-27T00:00:00.0/2016-07-28T00:00:00.0;6428.0981;4971.7656;4056.0227;915.7430;7762.0537;3287.1318;1480.9313;1806.2004;2380.1975;0.9858
2016-07-28T00:00:00.0/2016-07-29T00:00:00.0;6465.3149;5158.3960;4467.5977;690.7988;8692.8340;4535.2847;3162.8855;1372.3993;5124.7476;0.9639
2016-07-29T00:00:00.0/2016-07-30T00:00:00.0;6503.2886;5212.5557;4412.6929;799.8629;8503.6299;4623.8184;2760.6448;1863.1737;4936.1733;0.9844
2016-07-30T00:00:00.0/2016-07-31T00:00:00.0;6542.0410;5350.6323;4732.6587;617.9734;9267.7148;5226.2793;4567.0923;659.1873;8317.0479;0.9840
2016-07-31T00:00:00.0/2016-08-01T00:00:00.0;6581.5659;5236.9521;4426.8613;810.0908;8484.9521;5090.4102;4273.2837;817.1268;7588.7061;0.9837
2016-08-01T00:00:00.0/2016-08-02T00:00:00.0;6621.8208;5116.2227;4155.9341;960.2889;7855.3140;4621.9487;3327.4133;1294.5356;5499.8066;0.9833
2016-08-02T00:00:00.0/2016-08-03T00:00:00.0;6662.8306;5268.7256;4529.3926;739.3329;8622.4521;5052.2935;4182.9834;869.3101;7228.8198;0.9830
2016-08-03T00:00:00.0/2016-08-04T00:00:00.0;6704.5229;5511.7896;4880.5488;631.2404;9357.1592;5328.7671;4545.2583;783.5084;8089.6958;0.9826
2016-08-04T00:00:00.0/2016-08-05T00:00:00.0;6746.9316;5554.0073;4921.9487;632.0588;9423.5107;4883.1426;3500.6169;1382.5259;5546.8701;0.9823
2016-08-05T00:00:00.0/2016-08-06T00:00:00.0;6790.0054;5307.3467;4420.4033;886.9432;8163.6138;4504.3750;2671.3376;1833.0372;4419.0117;0.9767
2016-08-06T00:00:00.0/2016-08-07T00:00:00.0;6833.7881;5198.5376;4232.6470;965.8907;7718.0918;4039.6807;2471.5342;1568.1465;3703.2429;0.9812
2016-08-07T00:00:00.0/2016-08-08T00:00:00.0;6878.1143;5337.5581;4489.1270;848.4310;8280.6094;4116.0229;2254.4509;1861.5720;3501.0579;0.9812
2016-08-08T00:00:00.0/2016-08-09T00:00:00.0;6923.1665;5266.1816;4197.9204;1068.2614;7531.2100;4954.4619;3718.4065;1236.0557;5955.2651;0.9806
2016-08-09T00:00:00.0/2016-08-10T00:00:00.0;6968.7632;5519.9575;4914.7793;605.1785;9117.6826;5099.4136;4191.2178;908.1959;6634.9976;0.9750
2016-08-10T00:00:00.0/2016-08-11T00:00:00.0;7014.9907;5554.7847;4754.3882;800.3967;8707.5156;5197.9531;4171.0859;1026.8671;6713.0083;0.9795
2016-08-11T00:00:00.0/2016-08-12T00:00:00.0;7061.6938;5655.7451;4827.3589;828.3863;8789.3193;5525.5576;4620.4185;905.1390;8010.3008;0.9847
2016-08-12T00:00:00.0/2016-08-13T00:00:00.0;7109.0420;5646.2202;4874.1846;772.0359;8910.3877;5385.8145;4438.7715;947.0433;7419.7642;0.9840
2016-08-13T00:00:00.0/2016-08-14T00:00:00.0;7156.8726;5776.3267;5125.1025;651.2242;9357.5840;5681.0596;4954.3320;726.7277;8798.5586;0.9837
2016-08-14T00:00:00.0/2016-08-15T00:00:00.0;7205.2510;5653.5151;4767.5542;885.9609;8530.7900;5577.5132;4681.4307;896.0826;8067.8882;0.9830
2016-08-15T00:00:00.0/2016-08-16T00:00:00.0;7254.0835;5780.1948;5143.3242;636.8704;9396.5898;5623.2930;4896.4746;726.8187;8334.1064;0.9826
2016-08-16T00:00:00.0/2016-08-17T00:00:00.0;7303.4214;6049.9766;5473.1846;576.7917;10052.0957;6010.1147;5436.3477;573.7671;9721.3154;0.9872
2016-08-17T00:00:00.0/2016-08-18T00:00:00.0;7353.1860;5972.1860;5318.3755;653.8102;9611.4287;5874.2109;5204.4526;669.7581;8915.2646;0.9868
2016-08-18T00:00:00.0/2016-08-19T00:00:00.0;7403.3359;6058.2017;5427.0625;631.1392;9814.6777;5989.3853;5368.4668;620.9183;9266.5928;0.9868
2016-08-19T00:00:00.0/2016-08-20T00:00:00.0;7454.0103;6254.2402;5737.4131;516.8270;10454.2217;6178.0186;5667.1108;510.9077;9789.5986;0.9865
2016-08-20T00:00:00.0/2016-08-21T00:00:00.0;7505.0278;5970.8555;5159.2798;811.5759;9065.7520;3144.2651;581.7172;2562.5481;844.9891;0.9861
2016-08-21T00:00:00.0/2016-08-22T00:00:00.0;7556.4795;6138.6807;5401.0854;737.5950;9549.7715;5862.1196;4970.9258;891.1940;7895.5723;0.9851
2016-08-22T00:00:00.0/2016-08-23T00:00:00.0;7608.2490;6261.6304;5632.3843;629.2465;10006.8555;6207.1787;5581.9463;625.2323;9600.6797;0.9847
2016-08-23T00:00:00.0/2016-08-24T00:00:00.0;7660.4043;6094.8179;5133.1582;961.6594;8839.1631;5949.5991;4950.4565;999.1429;7959.4468;0.9788
2016-08-24T00:00:00.0/2016-08-25T00:00:00.0;7712.8525;6301.2056;5690.3101;610.8957;10009.7061;6240.9751;5633.1240;607.8511;9562.1660;0.9785
2016-08-25T00:00:00.0/2016-08-26T00:00:00.0;7765.6367;6395.9180;5737.7363;658.1815;10007.1143;6335.1885;5684.6431;650.5455;9609.4619;0.9778
2016-08-26T00:00:00.0/2016-08-27T00:00:00.0;7818.6885;6328.8677;5426.6030;902.2647;9172.0146;5359.3579;3786.7124;1572.6456;5490.7715;0.9774
2016-08-27T00:00:00.0/2016-08-28T00:00:00.0;7871.9946;5667.0859;3896.0303;1771.0559;6214.0771;3368.2642;502.7083;2865.5559;775.6516;0.9771
2016-08-28T00:00:00.0/2016-08-29T00:00:00.0;7925.6025;5720.7407;3821.8940;1898.8464;6093.4023;3633.0039;1579.5430;2053.4609;2119.4941;0.9764
2016-08-29T00:00:00.0/2016-08-30T00:00:00.0;7979.3965;6310.3369;5264.7295;1045.6073;8843.2344;3867.6345;1114.3286;2753.3059;1871.8248;0.9760
2016-08-30T00:00:00.0/2016-08-31T00:00:00.0;8033.4380;6717.7803;6107.8687;609.9117;10547.3633;6541.8960;5820.9824;720.9138;9520.8076;0.9753
2016-08-31T00:00:00.0/2016-09-01T00:00:00.0;8087.6406;6710.7910;6071.1699;639.6208;10389.3535;6594.3447;5928.0747;666.2700;9641.8320;0.9750
2016-09-01T00:00:00.0/2016-09-02T00:00:00.0;8142.0000;6546.5532;5688.3726;858.1810;9535.4336;6186.1221;5115.2324;1070.8893;7646.2896;0.9747
2016-09-02T00:00:00.0/2016-09-03T00:00:00.0;8196.5664;6508.3921;5553.3984;954.9939;9219.4053;3966.5334;1331.3906;2635.1428;1888.0107;0.9740
2016-09-03T00:00:00.0/2016-09-04T00:00:00.0;8251.2080;6677.5557;5875.8125;801.7434;9815.0566;4015.4980;1459.6084;2555.8896;1934.6262;0.9736
2016-09-04T00:00:00.0/2016-09-05T00:00:00.0;8306.0078;6669.9121;5620.4639;1049.4482;9250.6416;3159.3293;454.0558;2705.2734;577.0893;0.9729
2016-09-05T00:00:00.0/2016-09-06T00:00:00.0;8360.8652;6821.2212;6047.4941;773.7270;10043.1484;5081.0752;2854.9998;2226.0757;3985.1514;0.9778
2016-09-06T00:00:00.0/2016-09-07T00:00:00.0;8415.7803;6845.8848;6005.7910;840.0938;9931.3994;6570.0137;5652.1880;917.8253;8472.3555;0.9774
2016-09-07T00:00:00.0/2016-09-08T00:00:00.0;8470.8516;6810.7227;5978.0942;832.6285;9833.0518;6677.7129;5732.1382;945.5746;8776.7969;0.9764
2016-09-08T00:00:00.0/2016-09-09T00:00:00.0;8525.8672;6842.2461;5903.8477;938.3985;9629.9307;6702.3252;5749.3052;953.0199;8956.1768;0.9760
2016-09-09T00:00:00.0/2016-09-10T00:00:00.0;8580.9395;6908.5254;6120.4312;788.0944;10000.4814;6724.1895;5896.8628;827.3267;9038.7764;0.9753
2016-09-10T00:00:00.0/2016-09-11T00:00:00.0;8635.9736;6822.0664;5825.0874;996.9787;9361.1025;6718.9209;5746.4575;972.4635;8925.8818;0.9750
2016-09-11T00:00:00.0/2016-09-12T00:00:00.0;8690.9736;7016.7993;6270.5176;746.2817;10204.0596;6825.5249;6011.0859;814.4389;9170.9814;0.9747
2016-09-12T00:00:00.0/2016-09-13T00:00:00.0;8745.9912;7268.6489;6584.6875;683.9617;10687.4463;4992.3818;1765.3795;3227.0022;2288.8860;0.9740
2016-09-13T00:00:00.0/2016-09-14T00:00:00.0;8800.9014;6682.8037;5325.1929;1357.6112;8245.8623;4889.7495;1866.9147;3022.8347;2428.8574;0.9736
2016-09-14T00:00:00.0/2016-09-15T00:00:00.0;8855.7764;6936.7915;5903.0703;1033.7213;9257.1699;6103.2363;4152.1670;1951.0692;5932.8345;0.9729
2016-09-15T00:00:00.0/2016-09-16T00:00:00.0;8910.5283;7156.0088;6292.8076;863.2014;9995.9766;6060.2148;4081.2874;1978.9272;5527.7573;0.9674
2016-09-16T00:00:00.0/2016-09-17T00:00:00.0;8965.1592;7137.4863;6186.0063;951.4803;9709.0283;6898.4795;5853.3311;1045.1484;8501.6787;0.9670
2016-09-17T00:00:00.0/2016-09-18T00:00:00.0;9019.7695;7371.6299;6611.8853;759.7444;10529.1611;7230.4883;6467.2505;763.2378;9760.1777;0.9715
2016-09-18T00:00:00.0/2016-09-19T00:00:00.0;9074.1523;6728.6733;4957.1104;1771.5634;7479.3057;5737.9741;3453.7583;2284.2158;4530.8394;0.9712
2016-09-19T00:00:00.0/2016-09-20T00:00:00.0;9128.4160;6910.9814;5400.4932;1510.4886;8124.4155;3843.9597;1055.7267;2788.2332;1264.0471;0.9701
2016-09-20T00:00:00.0/2016-09-21T00:00:00.0;9182.4766;7268.7021;6157.7124;1110.9895;9496.9512;6825.3398;5334.9717;1490.3682;7562.6792;0.9698
2016-09-21T00:00:00.0/2016-09-22T00:00:00.0;9236.3330;7455.8071;6538.5952;917.2119;10208.9014;7123.0068;5833.5283;1289.4789;8583.7363;0.9694
2016-09-22T00:00:00.0/2016-09-23T00:00:00.0;9290.0420;7069.4624;5597.1914;1472.2712;8335.9307;6485.7866;4606.3276;1879.4586;6351.6250;0.9688
2016-09-23T00:00:00.0/2016-09-24T00:00:00.0;9343.4785;7157.3799;5914.8149;1242.5649;8944.8008;3627.4937;1113.6686;2513.8252;1314.4209;0.9632
2016-09-24T00:00:00.0/2016-09-25T00:00:00.0;9396.7207;7339.5269;6175.1558;1164.3712;9367.1641;4460.0962;1555.6527;2904.4436;1862.1331;0.9677
2016-09-25T00:00:00.0/2016-09-26T00:00:00.0;9449.6748;7494.9956;6547.5615;947.4341;10084.9102;7207.4180;6098.4424;1108.9760;8725.5645;0.9726
2016-09-26T00:00:00.0/2016-09-27T00:00:00.0;9502.3916;7609.9639;6627.3403;982.6235;10125.5049;7446.5635;6447.6128;998.9507;9343.4473;0.9719
2016-09-27T00:00:00.0/2016-09-28T00:00:00.0;9554.8506;7532.3960;6414.9346;1117.4612;9719.6113;7063.5288;5505.0977;1558.4313;7665.3174;0.9712
2016-09-28T00:00:00.0/2016-09-29T00:00:00.0;9606.9502;7373.5713;6015.1245;1358.4468;8975.4980;6055.8350;3842.0935;2213.7417;4763.9385;0.9708
2016-09-29T00:00:00.0/2016-09-30T00:00:00.0;9658.7871;7534.2349;6315.1064;1219.1285;9326.0068;5985.0522;3567.0967;2417.9556;4479.3530;0.9701
2016-09-30T00:00:00.0/2016-10-01T00:00:00.0;9710.2461;7649.7007;6470.8672;1178.8335;9505.9229;6730.4609;5233.8379;1496.6229;6847.1284;0.9698
2016-10-01T00:00:00.0/2016-10-02T00:00:00.0;9761.3994;7721.7705;6773.4888;948.2817;10222.5986;3853.0269;816.0262;3037.0007;930.4012;0.9691
2016-10-02T00:00:00.0/2016-10-03T00:00:00.0;9812.1572;7719.3530;6714.0991;1005.2539;10055.4307;6385.0693;4219.2236;2165.8452;5142.7295;0.9688
2016-10-03T00:00:00.0/2016-10-04T00:00:00.0;9862.5645;7801.9531;6880.8926;921.0605;10406.6074;6517.4399;3993.0093;2524.4309;5284.0610;0.9681
2016-10-04T00:00:00.0/2016-10-05T00:00:00.0;9912.5625;8039.1221;7294.7930;744.3288;11023.2148;6649.4365;5509.1777;1140.2592;7081.1470;0.9677
2016-10-05T00:00:00.0/2016-10-06T00:00:00.0;9962.1377;7903.0786;6854.8281;1048.2501;10211.2559;5908.6167;3947.0957;1961.5209;4696.1514;0.9674
2016-10-06T00:00:00.0/2016-10-07T00:00:00.0;10011.3613;7991.6201;7060.5562;931.0638;10634.5840;7645.9170;6519.1343;1126.7828;9029.8457;0.9667
2016-10-07T00:00:00.0/2016-10-08T00:00:00.0;10060.0947;8024.6992;7119.9624;904.7371;10710.6543;7697.8525;6648.7827;1049.0699;8855.0400;0.9663
2016-10-08T00:00:00.0/2016-10-09T00:00:00.0;10108.4443;8136.8057;7339.3711;797.4348;11072.1143;3678.0234;667.0659;3010.9575;743.2610;0.9656
2016-10-09T00:00:00.0/2016-10-10T00:00:00.0;10156.2842;8154.7461;7325.8774;828.8686;11014.0518;4342.2480;1085.5706;3256.6777;1244.7966;0.9601
2016-10-10T00:00:00.0/2016-10-11T00:00:00.0;10203.7139;8246.4561;7348.0986;898.3570;10942.6250;7678.1392;6330.9644;1347.1747;8615.8125;0.9594
2016-10-11T00:00:00.0/2016-10-12T00:00:00.0;10250.6143;8204.2344;7150.4946;1053.7395;10535.2861;7290.2197;5864.3706;1425.8490;7564.8506;0.9590
2016-10-12T00:00:00.0/2016-10-13T00:00:00.0;10297.0811;8430.1416;7437.7178;992.4241;11067.9521;7390.4487;6349.2734;1041.1750;8267.3154;0.9587
2016-10-13T00:00:00.0/2016-10-14T00:00:00.0;10342.9980;8411.8799;7521.1860;890.6939;11152.9629;7907.7261;6711.4048;1196.3209;8911.0361;0.9479
2016-10-14T00:00:00.0/2016-10-15T00:00:00.0;10388.4609;8312.7549;7154.1118;1158.6429;10431.9834;7449.0884;5785.7764;1663.3120;7657.6421;0.9625
2016-10-15T00:00:00.0/2016-10-16T00:00:00.0;10433.3535;8742.3428;7910.3140;832.0287;11791.3701;7894.6064;6460.6064;1433.9999;8264.7744;0.9309
2016-10-16T00:00:00.0/2016-10-17T00:00:00.0;10477.7764;8839.3105;8099.1606;740.1501;12130.0156;6841.5933;5258.3511;1583.2424;6182.1660;0.9667
2016-10-17T00:00:00.0/2016-10-18T00:00:00.0;10521.6055;8455.8105;7297.3560;1158.4541;10644.9697;4486.0688;1394.1454;3091.9236;1769.8070;0.9663
2016-10-18T00:00:00.0/2016-10-19T00:00:00.0;10564.9531;8626.5889;7670.5522;956.0364;11222.4727;6366.1802;4043.1821;2322.9983;4802.7075;0.9656
2016-10-19T00:00:00.0/2016-10-20T00:00:00.0;10607.7305;8649.8760;7630.6528;1019.2227;11108.2656;8217.7676;7253.0479;964.7197;9507.4980;0.9649
2016-10-20T00:00:00.0/2016-10-21T00:00:00.0;10649.9229;8528.9209;7436.5210;1092.3999;10789.7471;5478.8892;2179.4846;3299.4045;2419.8132;0.9646
2016-10-21T00:00:00.0/2016-10-22T00:00:00.0;10691.5762;8630.8955;7606.3501;1024.5455;11040.3643;6041.1406;3233.6562;2807.4846;3732.0151;0.9639
2016-10-22T00:00:00.0/2016-10-23T00:00:00.0;10732.6162;8676.6016;7707.4639;969.1376;11208.7617;7717.3643;6228.4775;1488.8866;7741.4897;0.9635
2016-10-23T00:00:00.0/2016-10-24T00:00:00.0;10773.1143;8822.3115;7818.5229;1003.7889;11367.0684;8232.6084;6991.2827;1241.3259;8763.3057;0.9628
2016-10-24T00:00:00.0/2016-10-25T00:00:00.0;10812.9336;8888.6816;7958.3213;930.3608;11586.4805;8757.8457;7844.7651;913.0807;10924.4102;0.9681
2016-10-25T00:00:00.0/2016-10-26T00:00:00.0;10852.2607;8708.9102;7703.9321;1004.9780;11152.8535;6726.2500;4087.6223;2638.6279;5169.1255;0.9674
2016-10-26T00:00:00.0/2016-10-27T00:00:00.0;10890.9668;8870.2285;8035.6230;834.6052;11837.3887;8699.9961;7864.1802;835.8157;11025.1855;0.9667
2016-10-27T00:00:00.0/2016-10-28T00:00:00.0;10929.0283;8997.6660;8259.9502;737.7163;12144.6025;8527.6250;7227.7866;1299.8385;9584.0205;0.9663
2016-10-28T00:00:00.0/2016-10-29T00:00:00.0;10966.5078;8649.6318;7200.7974;1448.8341;10193.5117;7248.2598;5048.0884;2200.1714;5955.2246;0.9656
2016-10-29T00:00:00.0/2016-10-30T00:00:00.0;11003.2754;8796.7168;7715.7749;1080.9420;11087.5127;8232.6855;6305.1226;1927.5624;8790.5732;0.9656
2016-10-30T00:00:00.0/2016-10-31T00:00:00.0;11039.5234;8802.7178;7571.5894;1231.1287;10715.2754;8298.9619;7053.3169;1245.6444;8834.8955;0.9649
2016-10-31T00:00:00.0/2016-11-01T00:00:00.0;11075.1191;8755.7607;7493.3311;1262.4298;10654.5771;8446.8799;7157.9370;1288.9431;9232.5039;0.9646
2016-11-01T00:00:00.0/2016-11-02T00:00:00.0;11109.9795;9086.1016;8182.8057;903.2961;11793.3711;6495.8545;4003.7964;2492.0581;4543.6968;0.9646
2016-11-02T00:00:00.0/2016-11-03T00:00:00.0;11144.3105;9008.1445;8145.4526;862.6913;11848.0820;4603.6182;1071.2152;3532.4028;1159.2417;0.9635
2016-11-03T00:00:00.0/2016-11-04T00:00:00.0;11177.9775;9135.0830;8240.0391;895.0435;11906.1826;8872.7656;7878.2041;994.5612;10588.0781;0.9628
2016-11-04T00:00:00.0/2016-11-05T00:00:00.0;11210.8975;8966.1885;7571.1040;1395.0841;10696.5449;8796.0537;7405.1260;1390.9276;9972.8994;0.9628
2016-11-05T00:00:00.0/2016-11-06T00:00:00.0;11243.2754;8931.9375;7573.5039;1358.4337;10581.7871;8109.4678;6460.8691;1648.5986;7800.1177;0.9622
2016-11-06T00:00:00.0/2016-11-07T00:00:00.0;11274.9736;8773.6738;6908.0464;1865.6276;9604.1484;7830.6748;5545.9009;2284.7739;6660.5293;0.9615
2016-11-07T00:00:00.0/2016-11-08T00:00:00.0;11305.9268;8882.1514;7611.7891;1270.3618;10696.8770;6786.0605;5014.1763;1771.8842;6062.4126;0.9667
2016-11-08T00:00:00.0/2016-11-09T00:00:00.0;11336.3164;8898.1836;7639.7124;1258.4713;10756.6152;6450.6387;4267.3550;2183.2837;4941.3984;0.9660
2016-11-09T00:00:00.0/2016-11-10T00:00:00.0;11365.9844;8831.7090;7372.5894;1459.1193;10467.5840;7520.4019;5057.9463;2462.4553;6519.6440;0.9656
2016-11-10T00:00:00.0/2016-11-11T00:00:00.0;11395.0283;8998.8701;7918.7271;1080.1433;11262.5176;6307.3892;2925.0286;3382.3606;3334.1177;0.9649
2016-11-11T00:00:00.0/2016-11-12T00:00:00.0;11423.3242;8971.2168;7664.3115;1306.9058;10840.4199;5685.4609;2491.7563;3193.7046;3317.5151;0.9649
2016-11-12T00:00:00.0/2016-11-13T00:00:00.0;11451.0410;9162.4092;8262.3965;900.0124;11845.8359;8555.2021;7119.8652;1435.3373;9079.0146;0.9642
2016-11-13T00:00:00.0/2016-11-14T00:00:00.0;11478.0332;9181.4482;8194.4219;987.0257;11766.6230;8535.9307;6797.8779;1738.0525;8447.2646;0.9639
2016-11-14T00:00:00.0/2016-11-15T00:00:00.0;11504.3545;9271.7422;8417.7979;853.9449;12066.9023;5389.0229;2508.9875;2880.0356;3131.5515;0.9635
2016-11-15T00:00:00.0/2016-11-16T00:00:00.0;11530.0205;8881.0459;7098.9976;1782.0482;9782.3105;6894.7754;3557.1577;3337.6174;4374.4785;0.9632
2016-11-16T00:00:00.0/2016-11-17T00:00:00.0;11554.9980;9219.7432;8204.5068;1015.2368;11714.5234;7809.7100;5707.5093;2102.2009;6736.4385;0.9632
2016-11-17T00:00:00.0/2016-11-18T00:00:00.0;11579.3525;9338.8779;8506.4727;832.4057;12108.4131;2532.4280;80.2159;2452.2122;83.2336;0.9622
2016-11-18T00:00:00.0/2016-11-19T00:00:00.0;11602.9541;9106.8486;7436.5088;1670.3400;10358.7812;7425.5957;4078.8054;3346.7903;4709.7949;0.9622
2016-11-19T00:00:00.0/2016-11-20T00:00:00.0;11625.9229;9284.1465;8253.0713;1031.0756;11785.1533;5363.6714;1642.3040;3721.3677;2069.4421;0.9618
