# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2008-10-30T00:00:00.0
# Date end (ISO 8601): 2023-11-01T00:00:00.0
# Latitude (positive North, ISO 19115): -22.2001
# Longitude (positive East, ISO 19115): -65.6296
# Altitude (m): 3529.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-12-15
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-06-06T00:00:00.0/2020-06-07T00:00:00.0;6433.0342;5356.8086;4845.7798;511.0288;9666.8604;4701.7646;3097.5491;1604.2156;5506.6646;0.9858
2020-06-07T00:00:00.0/2020-06-08T00:00:00.0;6417.4492;5360.4316;4915.7314;444.7002;9883.6211;3900.8416;1141.5989;2759.2427;1950.6851;0.9861
2020-06-08T00:00:00.0/2020-06-09T00:00:00.0;6402.9634;5466.3652;4999.9590;466.4062;10089.6660;3191.3108;767.3718;2423.9390;1158.4706;0.9861
2020-06-09T00:00:00.0/2020-06-10T00:00:00.0;6389.5151;5420.3867;4961.0391;459.3478;10024.3789;3925.4692;1725.4696;2199.9998;2709.1284;0.9861
2020-06-10T00:00:00.0/2020-06-11T00:00:00.0;6377.1230;5336.8506;4886.5278;450.3228;9864.0059;4006.3445;1726.0775;2280.2671;2841.1240;0.9861
2020-06-11T00:00:00.0/2020-06-12T00:00:00.0;6365.8027;5304.5029;4811.7061;492.7968;9677.2812;4637.5547;2920.2490;1717.3054;5133.8022;0.9861
2020-06-12T00:00:00.0/2020-06-13T00:00:00.0;6355.5386;5326.3691;4844.1709;482.1981;9773.8916;4264.4614;2232.6326;2031.8290;3755.1602;0.9861
2020-06-13T00:00:00.0/2020-06-14T00:00:00.0;6346.3013;5159.2881;4693.3037;465.9844;9451.7520;4153.9502;2186.7195;1967.2306;3615.0913;0.9865
2020-06-14T00:00:00.0/2020-06-15T00:00:00.0;6338.1797;5095.9009;4513.6294;582.2713;8976.3438;3869.5657;2243.8518;1625.7140;3927.4260;0.9865
2020-06-15T00:00:00.0/2020-06-16T00:00:00.0;6331.1357;5294.3281;4837.0454;457.2825;9803.4658;5039.2231;4280.1919;759.0312;7715.7207;0.9865
2020-06-16T00:00:00.0/2020-06-17T00:00:00.0;6325.1636;5236.5239;4780.4067;456.1175;9687.0479;4969.6919;4266.4932;703.1990;7613.8516;0.9868
2020-06-17T00:00:00.0/2020-06-18T00:00:00.0;6320.2437;5381.8911;4969.2480;412.6431;10136.4854;5062.4614;4381.6855;680.7756;7905.3594;0.9868
2020-06-18T00:00:00.0/2020-06-19T00:00:00.0;6316.4912;5408.5312;5005.6738;402.8575;10246.9619;5276.0991;4790.6846;485.4147;8782.7979;0.9865
2020-06-19T00:00:00.0/2020-06-20T00:00:00.0;6313.7842;5366.7993;4908.8174;457.9819;9996.1777;5276.2153;4768.6431;507.5719;8916.5098;0.9865
2020-06-20T00:00:00.0/2020-06-21T00:00:00.0;6312.1533;5352.6309;4917.2207;435.4104;10025.0840;5234.7100;4710.0151;524.6948;8800.6289;0.9861
2020-06-21T00:00:00.0/2020-06-22T00:00:00.0;6311.5762;5320.7124;4843.9072;476.8050;9827.8955;5223.3330;4708.0073;515.3257;8793.3555;0.9868
2020-06-22T00:00:00.0/2020-06-23T00:00:00.0;6312.1182;5222.3950;4675.8779;546.5174;9388.2607;5101.2920;4474.9136;626.3787;8233.3848;0.9868
2020-06-23T00:00:00.0/2020-06-24T00:00:00.0;6313.7944;5430.6626;4950.0884;480.5741;10050.9316;5273.1523;4699.4580;573.6948;8503.8584;0.9865
2020-06-24T00:00:00.0/2020-06-25T00:00:00.0;6316.5059;5426.9551;4988.4585;438.4965;10183.7510;5115.4355;4483.9053;631.5305;7868.4561;0.9865
2020-06-25T00:00:00.0/2020-06-26T00:00:00.0;6320.2886;5281.0190;4850.7329;430.2861;9862.0352;4971.3647;4255.5083;715.8567;7641.2563;0.9865
2020-06-26T00:00:00.0/2020-06-27T00:00:00.0;6325.1475;5296.6626;4827.5996;469.0630;9798.6475;4954.7544;4192.9297;761.8245;7513.4688;0.9865
2020-06-27T00:00:00.0/2020-06-28T00:00:00.0;6331.0957;5392.5835;4975.6406;416.9429;10139.4951;5152.8726;4513.5229;639.3495;8086.3447;0.9865
2020-06-28T00:00:00.0/2020-06-29T00:00:00.0;6338.1030;5416.2124;4989.9072;426.3052;10137.5273;5196.5903;4591.5649;605.0253;8279.4961;0.9812
2020-06-29T00:00:00.0/2020-06-30T00:00:00.0;6346.1641;5463.4648;5055.8809;407.5842;10307.5723;5203.7622;4610.4551;593.3073;8069.9111;0.9865
2020-06-30T00:00:00.0/2020-07-01T00:00:00.0;6355.3364;5445.1479;5039.2393;405.9087;10261.5703;5211.7515;4635.9990;575.7525;8336.9453;0.9865
2020-07-01T00:00:00.0/2020-07-02T00:00:00.0;6365.5142;5407.2891;4990.6211;416.6676;10127.8438;5275.6006;4796.6909;478.9096;8807.9072;0.9757
2020-07-02T00:00:00.0/2020-07-03T00:00:00.0;6376.7280;5416.7505;4923.7866;492.9637;9931.6201;5278.1426;4732.1318;546.0106;8652.5117;0.9809
2020-07-03T00:00:00.0/2020-07-04T00:00:00.0;6389.0352;5505.5112;5017.7437;487.7675;10133.2715;5269.8989;4524.1426;745.7567;8169.1748;0.9858
2020-07-04T00:00:00.0/2020-07-05T00:00:00.0;6402.3276;5631.5371;5139.4683;492.0690;10373.4385;5481.8496;4849.6494;632.2006;8691.3311;0.9858
2020-07-05T00:00:00.0/2020-07-06T00:00:00.0;6416.6753;5554.2329;5052.3452;501.8876;10159.1602;5275.2510;4305.6514;969.5997;7881.1538;0.9851
2020-07-06T00:00:00.0/2020-07-07T00:00:00.0;6432.0171;5385.6001;4938.7666;446.8338;9883.6426;5011.8477;4223.6143;788.2338;7402.0088;0.9854
2020-07-07T00:00:00.0/2020-07-08T00:00:00.0;6448.3560;5504.0312;5066.5723;437.4588;10161.0859;4835.8687;3777.4880;1058.3804;6286.9756;0.9854
2020-07-08T00:00:00.0/2020-07-09T00:00:00.0;6465.7329;5597.5850;5161.7407;435.8442;10350.9619;5496.3481;4956.6724;539.6761;9273.1338;0.9851
2020-07-09T00:00:00.0/2020-07-10T00:00:00.0;6484.0684;5647.5674;5230.3735;417.1936;10496.2539;5454.8857;4926.2993;528.5865;8774.4795;0.9851
2020-07-10T00:00:00.0/2020-07-11T00:00:00.0;6503.3726;5747.4731;5283.7188;463.7545;10564.3086;5669.9980;5131.5264;538.4717;9656.8164;0.9642
2020-07-11T00:00:00.0/2020-07-12T00:00:00.0;6523.6963;5582.2603;5034.8496;547.4108;9930.8047;5391.1714;4750.5977;640.5738;8335.6074;0.9847
2020-07-12T00:00:00.0/2020-07-13T00:00:00.0;6544.9805;5594.6104;5021.2979;573.3126;9899.1484;5451.1045;4825.8091;625.2955;8630.8477;0.9840
2020-07-13T00:00:00.0/2020-07-14T00:00:00.0;6567.2144;5657.3770;5168.4233;488.9537;10214.0459;5506.2217;4955.9121;550.3095;8838.4717;0.9844
2020-07-14T00:00:00.0/2020-07-15T00:00:00.0;6590.3486;5544.8423;5088.4595;456.3831;10010.4229;5355.5610;4802.8511;552.7097;8519.3594;0.9840
2020-07-15T00:00:00.0/2020-07-16T00:00:00.0;6614.4014;5660.3774;5126.9219;533.4556;10034.2842;5506.9561;4912.5391;594.4169;8751.4121;0.9840
2020-07-16T00:00:00.0/2020-07-17T00:00:00.0;6639.4165;5610.5190;5117.2729;493.2459;10007.2373;5251.9170;4320.0791;931.8378;7729.8647;0.9837
2020-07-17T00:00:00.0/2020-07-18T00:00:00.0;6665.3301;5641.9443;5144.8774;497.0668;10016.8154;4807.5591;3380.6814;1426.8776;5586.4370;0.9833
2020-07-18T00:00:00.0/2020-07-19T00:00:00.0;6692.1372;5793.0137;5252.9248;540.0891;10214.3438;4549.3999;2070.3594;2479.0405;3823.8530;0.9830
2020-07-19T00:00:00.0/2020-07-20T00:00:00.0;6719.7817;5703.5791;5118.9399;584.6390;9873.0420;5322.2246;4537.8267;784.3980;7590.6753;0.9830
2020-07-20T00:00:00.0/2020-07-21T00:00:00.0;6748.2656;5710.9219;5225.2427;485.6792;10114.5225;4729.2085;3300.6321;1428.5763;5191.8770;0.9830
2020-07-21T00:00:00.0/2020-07-22T00:00:00.0;6777.7036;5660.8501;5111.2539;549.5959;9791.3789;4159.8130;1994.6284;2165.1846;3029.2510;0.9771
2020-07-22T00:00:00.0/2020-07-23T00:00:00.0;6807.8784;5651.3042;5076.2700;575.0343;9671.2822;5617.8228;5024.3701;593.4526;9255.6611;0.9823
2020-07-23T00:00:00.0/2020-07-24T00:00:00.0;6838.9019;5762.3911;5312.0776;450.3132;10206.4697;5167.5864;4303.4497;864.1368;6923.8726;0.9819
2020-07-24T00:00:00.0/2020-07-25T00:00:00.0;6870.7412;5853.6685;5378.7588;474.9099;10310.9834;5416.7217;4682.9360;733.7856;7665.6025;0.9816
2020-07-25T00:00:00.0/2020-07-26T00:00:00.0;6903.3462;5953.0337;5492.7612;460.2725;10536.1992;5811.2197;5224.1538;587.0658;9281.6611;0.9812
2020-07-26T00:00:00.0/2020-07-27T00:00:00.0;6936.7319;6040.7939;5535.7998;504.9940;10551.7266;5917.9478;5291.9189;626.0289;9062.5342;0.9757
2020-07-27T00:00:00.0/2020-07-28T00:00:00.0;6970.8242;6038.8320;5501.5015;537.3302;10433.1982;5898.3267;5249.3608;648.9659;8915.8535;0.9809
2020-07-28T00:00:00.0/2020-07-29T00:00:00.0;7005.6821;5981.5503;5447.1587;534.3918;10290.0674;5891.3047;5277.5737;613.7305;9365.3613;0.9649
2020-07-29T00:00:00.0/2020-07-30T00:00:00.0;7041.2788;6028.6997;5490.7202;537.9794;10329.3633;5930.4556;5312.1431;618.3124;9377.6699;0.9802
2020-07-30T00:00:00.0/2020-07-31T00:00:00.0;7077.5464;6153.6953;5629.9463;523.7492;10588.6846;5638.0444;4331.2393;1306.8051;7647.2080;0.9799
2020-07-31T00:00:00.0/2020-08-01T00:00:00.0;7114.5322;6060.8311;5468.6641;592.1674;10154.2764;5946.5811;5276.0728;670.5085;8906.5557;0.9795
2020-08-01T00:00:00.0/2020-08-02T00:00:00.0;7152.1128;5995.1914;5471.4502;523.7414;10151.1465;5890.0781;5275.4375;614.6403;9257.2832;0.9795
2020-08-02T00:00:00.0/2020-08-03T00:00:00.0;7190.4521;6043.1958;5497.8496;545.3461;10155.6299;6001.8750;5426.3027;575.5726;9624.7549;0.9684
2020-08-03T00:00:00.0/2020-08-04T00:00:00.0;7229.3672;6012.0635;5536.8921;475.1715;10200.3984;5847.0723;5274.1436;572.9287;8936.3281;0.9833
2020-08-04T00:00:00.0/2020-08-05T00:00:00.0;7268.8574;6074.8193;5450.0996;624.7195;9897.8438;5978.7368;5341.8857;636.8513;9076.5957;0.9885
2020-08-05T00:00:00.0/2020-08-06T00:00:00.0;7309.0430;6141.9497;5536.8086;605.1412;10070.6797;6002.4980;5344.4604;658.0377;9014.6025;0.9882
2020-08-06T00:00:00.0/2020-08-07T00:00:00.0;7349.7129;6087.6953;5424.9761;662.7191;9752.6836;5873.0425;5090.9863;782.0564;8395.3467;0.9878
2020-08-07T00:00:00.0/2020-08-08T00:00:00.0;7391.0386;6120.6084;5518.1582;602.4505;9916.2432;5353.2524;4529.5811;823.6713;6676.3730;0.9878
2020-08-08T00:00:00.0/2020-08-09T00:00:00.0;7432.8657;6233.8281;5641.8950;591.9335;10107.2832;5872.1514;5154.4575;717.6935;8191.7568;0.9872
2020-08-09T00:00:00.0/2020-08-10T00:00:00.0;7475.1772;6280.4902;5506.1436;774.3469;9736.6670;6163.0806;5365.2793;797.8013;8950.5996;0.9872
2020-08-10T00:00:00.0/2020-08-11T00:00:00.0;7518.0933;6468.9097;5784.3750;684.5349;10320.2373;6346.9917;5650.0005;696.9912;9353.8203;0.9865
2020-08-11T00:00:00.0/2020-08-12T00:00:00.0;7561.4502;6147.8101;5303.7271;844.0831;9258.3428;3699.5427;851.7184;2847.8245;1262.2522;0.9861
2020-08-12T00:00:00.0/2020-08-13T00:00:00.0;7605.2344;6429.0181;5850.1006;578.9176;10388.3486;6078.0718;5228.7749;849.2967;8193.1455;0.9861
2020-08-13T00:00:00.0/2020-08-14T00:00:00.0;7649.5742;6694.7319;6222.7769;471.9547;11162.5576;6427.0229;5794.0894;632.9340;9038.1299;0.9858
2020-08-14T00:00:00.0/2020-08-15T00:00:00.0;7694.2983;6795.2163;6327.6113;467.6050;11350.5029;6466.1377;5814.7402;651.3976;9035.4795;0.9851
2020-08-15T00:00:00.0/2020-08-16T00:00:00.0;7739.4668;6663.8857;6134.0205;529.8656;10809.8604;6406.1055;5764.8628;641.2429;8980.9775;0.9844
2020-08-16T00:00:00.0/2020-08-17T00:00:00.0;7784.9810;6658.8433;6043.4531;615.3903;10522.1748;5983.8262;4740.1948;1243.6313;7208.1655;0.9844
2020-08-17T00:00:00.0/2020-08-18T00:00:00.0;7830.9019;6697.9897;6100.7759;597.2141;10609.8779;5900.9199;4456.5771;1444.3425;6866.8354;0.9840
2020-08-18T00:00:00.0/2020-08-19T00:00:00.0;7877.2124;6763.6548;6218.0327;545.6223;10907.3096;4980.0742;2915.8113;2064.2627;3838.5562;0.9837
2020-08-19T00:00:00.0/2020-08-20T00:00:00.0;7923.8345;6729.6919;6124.4912;605.2006;10614.7402;5765.3267;4387.8086;1377.5182;6037.4829;0.9830
2020-08-20T00:00:00.0/2020-08-21T00:00:00.0;7970.7197;6712.8213;6099.0659;613.7550;10488.4482;5807.3018;4341.4312;1465.8706;6203.1582;0.9830
2020-08-21T00:00:00.0/2020-08-22T00:00:00.0;8017.9907;6764.8940;6141.9102;622.9840;10494.0879;6444.3057;5691.6543;752.6514;8882.4746;0.9823
2020-08-22T00:00:00.0/2020-08-23T00:00:00.0;8065.5132;6869.2153;6279.7988;589.4166;10757.8438;6438.2817;5228.8887;1209.3932;8362.5215;0.9823
2020-08-23T00:00:00.0/2020-08-24T00:00:00.0;8113.2861;6827.3950;6254.3193;573.0760;10685.9014;6277.4731;5363.5171;913.9562;7628.6089;0.9764
2020-08-24T00:00:00.0/2020-08-25T00:00:00.0;8161.2808;6734.2153;6104.3140;629.9014;10324.2773;5663.8379;4018.3013;1645.5365;5406.6436;0.9760
2020-08-25T00:00:00.0/2020-08-26T00:00:00.0;8209.5557;6877.8442;6369.7759;508.0687;10844.6562;5761.5596;4316.8535;1444.7061;5864.4717;0.9750
2020-08-26T00:00:00.0/2020-08-27T00:00:00.0;8257.9375;6924.7236;6346.0132;578.7105;10685.6553;6601.5088;5787.3945;814.1143;8475.4355;0.9753
2020-08-27T00:00:00.0/2020-08-28T00:00:00.0;8306.5459;6879.7231;6228.6641;651.0591;10320.0557;6484.7397;5524.7549;959.9852;7977.5620;0.9750
2020-08-28T00:00:00.0/2020-08-29T00:00:00.0;8355.3662;7106.0767;6527.2100;578.8666;10923.3389;6409.2705;4677.8706;1731.4000;7297.4751;0.9743
2020-08-29T00:00:00.0/2020-08-30T00:00:00.0;8404.2881;7237.8530;6667.3149;570.5381;11133.2842;6928.7075;6072.1895;856.5180;9239.4170;0.9795
2020-08-30T00:00:00.0/2020-08-31T00:00:00.0;8453.3291;6979.5039;6365.1929;614.3110;10495.2324;5310.9902;3627.1489;1683.8413;4572.5405;0.9788
2020-08-31T00:00:00.0/2020-09-01T00:00:00.0;8502.5127;6932.2817;6174.9707;757.3110;10014.6123;5642.7148;3900.7285;1741.9863;5066.0166;0.9781
2020-09-01T00:00:00.0/2020-09-02T00:00:00.0;8551.7578;6812.8770;5808.9736;1003.9031;9264.2480;4002.8467;938.7219;3064.1248;1261.3335;0.9778
2020-09-02T00:00:00.0/2020-09-03T00:00:00.0;8601.0713;7314.6094;6711.5054;603.1038;11043.2207;7215.9067;6605.0317;610.8754;10388.1104;0.9774
2020-09-03T00:00:00.0/2020-09-04T00:00:00.0;8650.4219;7526.4893;6996.0327;530.4564;11565.7578;6951.7915;5700.0796;1251.7120;8635.4453;0.9771
2020-09-04T00:00:00.0/2020-09-05T00:00:00.0;8699.8652;7575.4551;7081.7891;493.6659;11712.3838;7335.7583;6652.6353;683.1227;10307.4395;0.9764
2020-09-05T00:00:00.0/2020-09-06T00:00:00.0;8749.2920;7674.7837;7165.1382;509.6460;11795.3633;7553.4414;7029.4385;524.0027;10968.8223;0.9760
2020-09-06T00:00:00.0/2020-09-07T00:00:00.0;8798.7031;7356.9746;6576.7129;780.2617;10527.9648;6978.6846;5904.4287;1074.2559;8708.3486;0.9757
2020-09-07T00:00:00.0/2020-09-08T00:00:00.0;8848.0977;7472.4990;6790.6138;681.8853;10880.6514;4206.6533;866.6833;3339.9700;1164.0026;0.9753
2020-09-08T00:00:00.0/2020-09-09T00:00:00.0;8897.5244;7507.2944;6717.5596;789.7347;10720.4092;4990.2256;1952.1837;3038.0420;2586.0730;0.9747
2020-09-09T00:00:00.0/2020-09-10T00:00:00.0;8946.8428;7830.4346;7197.2974;633.1371;11541.2549;6942.5410;4445.9229;2496.6179;7070.9048;0.9743
2020-09-10T00:00:00.0/2020-09-11T00:00:00.0;8996.0469;7357.1885;6483.9614;873.2271;10083.6387;4840.6201;1439.1781;3401.4421;1805.8527;0.9747
2020-09-11T00:00:00.0/2020-09-12T00:00:00.0;9045.2598;7518.7305;6599.7490;918.9814;10251.8379;5665.5962;4283.6914;1381.9048;5516.1157;0.9736
2020-09-12T00:00:00.0/2020-09-13T00:00:00.0;9094.3350;7340.7017;6266.1675;1074.5345;9565.5811;5283.1172;2317.1455;2965.9719;3884.2939;0.9681
2020-09-13T00:00:00.0/2020-09-14T00:00:00.0;9143.2852;7283.3364;5984.7617;1298.5745;8979.1592;5369.3188;3357.4512;2011.8676;4122.0186;0.9733
2020-09-14T00:00:00.0/2020-09-15T00:00:00.0;9192.0928;7336.7871;6343.7222;993.0645;9695.1729;2397.0513;62.9966;2334.0544;78.0373;0.9726
2020-09-15T00:00:00.0/2020-09-16T00:00:00.0;9240.8018;7463.9634;6508.9702;954.9933;9984.2949;4026.1521;948.5288;3077.6233;1184.3119;0.9719
2020-09-16T00:00:00.0/2020-09-17T00:00:00.0;9289.2979;7827.2349;7124.3848;702.8499;11121.5566;6210.1880;3328.6104;2881.5779;4214.2471;0.9715
2020-09-17T00:00:00.0/2020-09-18T00:00:00.0;9337.5996;7915.6548;7186.5200;729.1345;11248.1621;7806.2349;7087.4438;718.7911;10651.2861;0.9712
2020-09-18T00:00:00.0/2020-09-19T00:00:00.0;9385.7373;7956.6968;7372.9785;583.7181;11588.8340;6865.1694;5321.3818;1543.7876;7452.4883;0.9701
2020-09-19T00:00:00.0/2020-09-20T00:00:00.0;9433.6309;7646.0737;6536.6440;1109.4299;9864.7021;6859.6758;5092.7324;1766.9431;6736.4556;0.9701
2020-09-20T00:00:00.0/2020-09-21T00:00:00.0;9481.2754;7802.3027;6775.4346;1026.8683;10184.9170;7462.1113;6232.6880;1229.4236;8656.7490;0.9698
2020-09-21T00:00:00.0/2020-09-22T00:00:00.0;9528.6641;7881.6890;6829.1455;1052.5431;10318.6455;7770.7197;6736.7407;1033.9790;9812.4863;0.9691
2020-09-22T00:00:00.0/2020-09-23T00:00:00.0;9575.8418;8085.0308;7339.8145;745.2162;11291.1309;7963.6362;7225.8164;737.8199;10656.2021;0.9740
2020-09-23T00:00:00.0/2020-09-24T00:00:00.0;9622.6875;8193.4375;7486.3745;707.0629;11515.8516;8064.5327;7354.2285;710.3042;10765.1895;0.9736
2020-09-24T00:00:00.0/2020-09-25T00:00:00.0;9669.2354;8252.3564;7584.6626;667.6937;11691.6885;8000.9575;7211.1768;789.7806;10305.7949;0.9733
2020-09-25T00:00:00.0/2020-09-26T00:00:00.0;9715.5146;8339.3555;7639.6914;699.6643;11736.5576;7958.8228;7179.3833;779.4398;9714.7139;0.9726
2020-09-26T00:00:00.0/2020-09-27T00:00:00.0;9761.4346;8293.3721;7524.7466;768.6255;11457.6777;7734.1108;6683.4585;1050.6519;8712.2842;0.9722
2020-09-27T00:00:00.0/2020-09-28T00:00:00.0;9807.0127;8132.4751;7261.1084;871.3667;10911.0312;7145.7798;5524.5664;1621.2134;7082.9932;0.9719
2020-09-28T00:00:00.0/2020-09-29T00:00:00.0;9852.2363;8183.5552;7380.4658;803.0894;11078.4629;6257.2778;4310.6509;1946.6270;5068.4604;0.9715
2020-09-29T00:00:00.0/2020-09-30T00:00:00.0;9897.1455;8370.0010;7634.6763;735.3245;11556.6289;6762.1655;5136.4907;1625.6750;6227.0962;0.9708
2020-09-30T00:00:00.0/2020-10-01T00:00:00.0;9941.6396;8386.4141;7643.8174;742.5966;11531.5947;6132.2168;3984.3015;2147.9153;5035.7568;0.9705
2020-10-01T00:00:00.0/2020-10-02T00:00:00.0;9985.7422;8272.5811;7391.0586;881.5222;10984.7344;4794.7207;1244.7023;3550.0186;1509.5132;0.9701
2020-10-02T00:00:00.0/2020-10-03T00:00:00.0;10029.4873;7859.8682;6385.3438;1474.5245;9037.7363;6144.1660;2913.3340;3230.8323;3861.5374;0.9694
2020-10-03T00:00:00.0/2020-10-04T00:00:00.0;10072.7900;8048.3823;6784.8594;1263.5228;9735.0107;5811.8867;3346.3733;2465.5132;3748.0107;0.9688
2020-10-04T00:00:00.0/2020-10-05T00:00:00.0;10115.6680;8297.3232;7247.9272;1049.3956;10629.5244;7600.9429;6388.4443;1212.4987;7953.1729;0.9688
2020-10-05T00:00:00.0/2020-10-06T00:00:00.0;10158.1543;8300.9102;7440.2983;860.6112;10971.3027;6881.7065;5634.1777;1247.5289;6776.0034;0.9681
2020-10-06T00:00:00.0/2020-10-07T00:00:00.0;10200.1670;8320.5518;7259.8184;1060.7334;10597.5479;6767.5215;5398.3022;1369.2195;6458.5547;0.9674
2020-10-07T00:00:00.0/2020-10-08T00:00:00.0;10241.7197;8341.3604;7311.9902;1029.3700;10609.8350;6507.8813;4539.8545;1968.0272;5414.4072;0.9674
2020-10-08T00:00:00.0/2020-10-09T00:00:00.0;10282.8613;8352.8965;7189.2163;1163.6798;10349.0674;7099.3936;4645.8560;2453.5376;5916.4351;0.9667
2020-10-09T00:00:00.0/2020-10-10T00:00:00.0;10323.4941;8371.5586;7205.1689;1166.3896;10321.4971;7898.5166;6460.4546;1438.0621;8157.2188;0.9611
2020-10-10T00:00:00.0/2020-10-11T00:00:00.0;10363.5996;8316.9893;6989.9087;1327.0808;9966.5273;7891.7798;6223.3525;1668.4275;8241.0020;0.9608
2020-10-11T00:00:00.0/2020-10-12T00:00:00.0;10403.3203;8224.7539;6744.9453;1479.8083;9588.0615;7612.9360;5867.1914;1745.7448;7689.6445;0.9552
2020-10-12T00:00:00.0/2020-10-13T00:00:00.0;10442.4990;8106.6436;6355.4385;1751.2048;8714.1123;5830.5962;3477.9441;2352.6523;3991.2163;0.9601
2020-10-13T00:00:00.0/2020-10-14T00:00:00.0;10481.2051;8053.0952;6257.6758;1795.4196;8532.4502;4418.8276;928.2433;3490.5842;1117.0223;0.9542
2020-10-14T00:00:00.0/2020-10-15T00:00:00.0;10519.3711;8640.2637;7608.4780;1031.7853;10808.7852;7141.6738;4485.9497;2655.7244;5208.2817;0.9587
2020-10-15T00:00:00.0/2020-10-16T00:00:00.0;10557.0010;8550.8877;7470.1138;1080.7738;10601.1387;5421.1631;2031.0682;3390.0947;2309.7795;0.9535
2020-10-16T00:00:00.0/2020-10-17T00:00:00.0;10594.1523;8220.4277;6424.9590;1795.4689;8839.0840;5830.1777;2478.0486;3352.1292;2918.1194;0.9580
2020-10-17T00:00:00.0/2020-10-18T00:00:00.0;10630.6904;8668.2041;7494.3589;1173.8457;10741.8760;7762.5552;5413.6992;2348.8562;7414.7119;0.9632
2020-10-18T00:00:00.0/2020-10-19T00:00:00.0;10666.7686;8885.7002;8043.3599;842.3401;11697.3936;7901.4263;6283.5747;1617.8514;7488.1016;0.9677
2020-10-19T00:00:00.0/2020-10-20T00:00:00.0;10702.2666;9024.8604;8348.8184;676.0417;12294.8154;8784.8926;7981.6646;803.2279;10991.9062;0.9670
2020-10-20T00:00:00.0/2020-10-21T00:00:00.0;10737.1904;8822.0215;7886.2783;935.7430;11349.7188;7502.4697;5254.5127;2247.9570;6878.5322;0.9566
2020-10-21T00:00:00.0/2020-10-22T00:00:00.0;10771.5693;8630.2432;7404.6479;1225.5950;10465.6025;5569.2812;3020.5840;2548.6975;3314.8872;0.9667
2020-10-22T00:00:00.0/2020-10-23T00:00:00.0;10805.3867;8528.1162;6957.6895;1570.4270;9667.4297;5077.6685;1334.6478;3743.0205;1606.2305;0.9611
2020-10-23T00:00:00.0/2020-10-24T00:00:00.0;10838.6846;8895.7842;7828.0410;1067.7429;11174.2207;7838.7241;6098.2490;1740.4750;7601.1538;0.9656
2020-10-24T00:00:00.0/2020-10-25T00:00:00.0;10871.3535;9084.3330;8183.3291;901.0036;11846.2412;8737.7803;7583.5352;1154.2449;10071.9639;0.9653
2020-10-25T00:00:00.0/2020-10-26T00:00:00.0;10903.4512;9200.0898;8346.5576;853.5321;12099.1621;6737.1372;4139.9966;2597.1404;4668.8735;0.9701
2020-10-26T00:00:00.0/2020-10-27T00:00:00.0;10934.9805;9132.3555;8152.5347;979.8203;11788.0049;8372.9980;7224.7935;1148.2041;9081.9229;0.9698
2020-10-27T00:00:00.0/2020-10-28T00:00:00.0;10965.9629;9238.2793;8448.6289;789.6512;12315.6436;8628.3809;7567.3843;1060.9966;9994.0879;0.9691
2020-10-28T00:00:00.0/2020-10-29T00:00:00.0;10996.2725;9539.0811;8763.2051;775.8760;12812.2744;9406.0645;8629.6533;776.4108;12043.4512;0.9642
