# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2008-10-30T00:00:00.0
# Date end (ISO 8601): 2023-11-01T00:00:00.0
# Latitude (positive North, ISO 19115): -32.7259
# Longitude (positive East, ISO 19115): -60.6638
# Altitude (m): 10.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-12-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-07-29T00:00:00.0/2019-07-30T00:00:00.0;5483.9932;3958.4912;3223.2026;735.2886;6985.1152;1093.9615;57.7341;1036.2274;139.5796;0.9826
2019-07-30T00:00:00.0/2019-07-31T00:00:00.0;5525.6909;3959.9146;3291.9214;667.9931;7114.4536;3715.7771;2871.2976;844.4792;5646.0649;0.9823
2019-07-31T00:00:00.0/2019-08-01T00:00:00.0;5568.2783;4044.6960;3426.6252;618.0709;7395.3442;2843.5083;1496.5693;1346.9391;3189.9976;0.9819
2019-08-01T00:00:00.0/2019-08-02T00:00:00.0;5611.7808;4164.1528;3476.7480;687.4051;7461.2847;2923.5566;1880.3511;1043.2054;3740.9802;0.9812
2019-08-02T00:00:00.0/2019-08-03T00:00:00.0;5656.1191;4305.8726;3775.8704;530.0023;8226.1104;4184.7896;3517.0520;667.7372;7560.4194;0.9809
2019-08-03T00:00:00.0/2019-08-04T00:00:00.0;5701.3335;4299.8252;3726.8394;572.9858;8063.6045;4146.2886;3360.1604;786.1283;6977.5645;0.9802
2019-08-04T00:00:00.0/2019-08-05T00:00:00.0;5747.3696;4371.8438;3830.3435;541.5000;8259.8770;4334.9238;3759.6550;575.2686;7833.1069;0.9847
2019-08-05T00:00:00.0/2019-08-06T00:00:00.0;5794.1938;4444.7603;3902.1389;542.6214;8376.1475;4406.4604;3830.0449;576.4152;7850.0991;0.9844
2019-08-06T00:00:00.0/2019-08-07T00:00:00.0;5841.8193;4350.9507;3697.8948;653.0560;7769.4839;4345.4380;3690.2590;655.1791;7669.7856;0.9840
2019-08-07T00:00:00.0/2019-08-08T00:00:00.0;5890.2554;4107.7617;3224.7866;882.9751;6577.4658;3397.3101;1984.1713;1413.1387;3858.7864;0.9781
2019-08-08T00:00:00.0/2019-08-09T00:00:00.0;5939.4277;3954.7522;2765.2964;1189.4557;5454.8369;818.7861;12.2202;806.5659;26.7434;0.9826
2019-08-09T00:00:00.0/2019-08-10T00:00:00.0;5989.3828;4171.1519;3208.3513;962.8006;6461.5435;880.2244;7.2532;872.9713;29.9572;0.9826
2019-08-10T00:00:00.0/2019-08-11T00:00:00.0;6040.0601;4579.4990;3982.1130;597.3862;8250.4980;4368.5034;3527.0354;841.4678;7237.9824;0.9816
2019-08-11T00:00:00.0/2019-08-12T00:00:00.0;6091.4224;4498.7808;3792.9270;705.8539;7782.5190;4077.5771;2809.8857;1267.6917;5561.0820;0.9812
2019-08-12T00:00:00.0/2019-08-13T00:00:00.0;6143.5190;4605.2173;3919.5071;685.7103;7992.7656;3988.4165;2659.5818;1328.8347;5333.7793;0.9753
2019-08-13T00:00:00.0/2019-08-14T00:00:00.0;6196.2871;4809.3955;4186.9380;622.4573;8583.2002;4506.3018;3529.5696;976.7321;7155.7866;0.9799
2019-08-14T00:00:00.0/2019-08-15T00:00:00.0;6249.6890;4785.1025;4154.7778;630.3245;8450.3633;4255.8423;2952.3054;1303.5369;5481.9751;0.9792
2019-08-15T00:00:00.0/2019-08-16T00:00:00.0;6303.7749;4622.4688;3780.9341;841.5349;7469.5898;3776.7727;1886.6331;1890.1396;3613.2483;0.9844
2019-08-16T00:00:00.0/2019-08-17T00:00:00.0;6358.4829;4181.1724;2882.3723;1298.8000;5392.0703;3430.7383;1362.8204;2067.9180;2451.8582;0.9833
2019-08-17T00:00:00.0/2019-08-18T00:00:00.0;6413.7700;4021.2400;2609.4988;1411.7413;4953.4268;3309.2786;1831.5981;1477.6804;3179.3503;0.9830
2019-08-18T00:00:00.0/2019-08-19T00:00:00.0;6469.6909;4749.0640;3954.4729;794.5912;7722.4961;4163.6831;2814.4062;1349.2770;5428.3955;0.9823
2019-08-19T00:00:00.0/2019-08-20T00:00:00.0;6526.2178;4743.0840;3698.3894;1044.6945;7087.0142;3583.8167;1678.0271;1905.7896;3113.2715;0.9757
2019-08-20T00:00:00.0/2019-08-21T00:00:00.0;6583.2466;4796.7539;3914.6680;882.0858;7517.4507;4483.3350;3226.9658;1256.3689;5993.4736;0.9757
2019-08-21T00:00:00.0/2019-08-22T00:00:00.0;6640.8525;4892.9341;4130.9170;762.0174;7950.6777;4403.5229;2954.4336;1449.0895;5428.3057;0.9854
2019-08-22T00:00:00.0/2019-08-23T00:00:00.0;6698.9727;4898.6323;4126.1123;772.5200;7864.6836;4132.7432;3004.5923;1128.1508;5045.8481;0.9847
2019-08-23T00:00:00.0/2019-08-24T00:00:00.0;6757.5698;5083.5903;4365.4619;718.1284;8380.1445;3933.6980;1898.0106;2035.6873;3419.5544;0.9840
2019-08-24T00:00:00.0/2019-08-25T00:00:00.0;6816.6880;5082.5850;4297.5903;784.9946;8174.4819;3365.0881;1011.8891;2353.1992;1878.0601;0.9785
2019-08-25T00:00:00.0/2019-08-26T00:00:00.0;6876.3003;4479.2026;2915.6553;1563.5474;5232.2046;2670.1902;432.5955;2237.5947;805.7018;0.9826
2019-08-26T00:00:00.0/2019-08-27T00:00:00.0;6936.3101;4221.9160;2382.1125;1839.8033;4161.0815;2028.9459;272.0267;1756.9193;479.2091;0.9823
2019-08-27T00:00:00.0/2019-08-28T00:00:00.0;6996.7754;4506.7104;3018.5632;1488.1470;5313.3101;3672.5833;1741.5979;1930.9852;2916.7729;0.9819
2019-08-28T00:00:00.0/2019-08-29T00:00:00.0;7057.5996;4363.3154;2744.5149;1618.8004;4811.4141;3828.3369;1912.2292;1916.1077;3168.8132;0.9812
2019-08-29T00:00:00.0/2019-08-30T00:00:00.0;7118.8618;4697.5361;3302.0359;1395.5002;5734.6245;1481.9858;81.6479;1400.3379;173.4637;0.9806
2019-08-30T00:00:00.0/2019-08-31T00:00:00.0;7180.5312;5230.4409;4246.8574;983.5832;7714.1348;3740.9233;2067.2095;1673.7140;3322.8228;0.9844
2019-08-31T00:00:00.0/2019-09-01T00:00:00.0;7242.4712;5625.6001;5017.5981;608.0021;9369.0225;5388.9346;4535.8374;853.0972;8015.2451;0.9844
2019-09-01T00:00:00.0/2019-09-02T00:00:00.0;7304.7739;5587.8477;4796.8184;791.0291;8838.1689;5295.2637;4222.2480;1073.0157;7090.2896;0.9785
2019-09-02T00:00:00.0/2019-09-03T00:00:00.0;7367.3696;5300.8647;4165.0234;1135.8412;7457.2700;2023.2117;321.6018;1701.6099;645.1030;0.9826
2019-09-03T00:00:00.0/2019-09-04T00:00:00.0;7430.2734;5827.2803;5089.9805;737.2998;9294.7402;5477.8672;4371.7275;1106.1399;7604.0532;0.9823
2019-09-04T00:00:00.0/2019-09-05T00:00:00.0;7493.4341;5728.4448;4846.0610;882.3836;8716.8584;5499.2598;4371.2539;1128.0060;7410.7261;0.9816
2019-09-05T00:00:00.0/2019-09-06T00:00:00.0;7556.8247;5517.3315;4377.3950;1139.9365;7662.6616;2540.7361;860.8029;1679.9332;1812.6194;0.9858
2019-09-06T00:00:00.0/2019-09-07T00:00:00.0;7620.4590;5290.4199;3849.7366;1440.6836;6530.7822;2008.4097;336.2377;1672.1720;825.8823;0.9854
2019-09-07T00:00:00.0/2019-09-08T00:00:00.0;7684.2915;5031.8901;3196.3613;1835.5287;5287.2876;2969.0486;615.5006;2353.5479;945.4455;0.9847
2019-09-08T00:00:00.0/2019-09-09T00:00:00.0;7748.2539;5274.7031;3742.5010;1532.2021;6259.1479;3785.5168;1112.0841;2673.4326;1728.5831;0.9840
2019-09-09T00:00:00.0/2019-09-10T00:00:00.0;7812.4829;5171.0112;3468.3425;1702.6688;5710.9800;1638.8357;370.1947;1268.6410;569.3087;0.9833
2019-09-10T00:00:00.0/2019-09-11T00:00:00.0;7876.8062;5700.7681;4608.5493;1092.2188;7845.2666;1792.3918;219.1676;1573.2242;404.7600;0.9826
2019-09-11T00:00:00.0/2019-09-12T00:00:00.0;7941.2095;5679.2207;4475.9297;1203.2910;7576.3184;3371.7886;1434.5104;1937.2782;2106.9451;0.9819
2019-09-12T00:00:00.0/2019-09-13T00:00:00.0;8005.8130;6197.8452;5473.9409;723.9043;9584.8311;6138.9912;5364.1274;774.8635;9029.5762;0.9812
2019-09-13T00:00:00.0/2019-09-14T00:00:00.0;8070.4546;6220.7539;5478.4834;742.2704;9530.9033;5716.4038;4210.9517;1505.4520;7405.1494;0.9753
2019-09-14T00:00:00.0/2019-09-15T00:00:00.0;8135.1274;6096.0645;5221.1494;874.9150;8952.4141;4695.1709;3385.4080;1309.7627;6187.1812;0.9802
2019-09-15T00:00:00.0/2019-09-16T00:00:00.0;8199.9346;5584.4683;4167.3047;1417.1637;6885.8286;4233.7554;2069.7764;2163.9790;3616.2449;0.9792
2019-09-16T00:00:00.0/2019-09-17T00:00:00.0;8264.7295;6110.2578;5161.2188;949.0392;8593.5566;4693.3511;3025.0178;1668.3331;5072.6826;0.9785
2019-09-17T00:00:00.0/2019-09-18T00:00:00.0;8329.5029;6532.4097;5819.4990;712.9111;10013.4014;6471.7495;5705.4194;766.3305;9402.5352;0.9785
2019-09-18T00:00:00.0/2019-09-19T00:00:00.0;8394.3486;6424.0234;5653.2388;770.7844;9617.1475;6370.2832;5554.2310;816.0523;9088.8115;0.9823
2019-09-19T00:00:00.0/2019-09-20T00:00:00.0;8459.0889;6319.5552;5258.6387;1060.9169;8714.0361;3083.0574;1251.3119;1831.7454;2342.7119;0.9819
2019-09-20T00:00:00.0/2019-09-21T00:00:00.0;8523.8330;6686.2598;5841.5747;844.6849;9820.1904;6615.0059;5729.7085;885.2973;9298.3369;0.9868
2019-09-21T00:00:00.0/2019-09-22T00:00:00.0;8588.5557;6732.5283;5956.5151;776.0130;10009.0234;6652.2104;5820.2764;831.9340;9343.0059;0.9802
2019-09-22T00:00:00.0/2019-09-23T00:00:00.0;8653.1152;6644.2671;5821.0825;823.1845;9691.3818;6545.5625;5659.9087;885.6537;9014.9795;0.9795
2019-09-23T00:00:00.0/2019-09-24T00:00:00.0;8717.6191;6514.1221;5456.2900;1057.8320;8936.7451;5862.2090;4217.4102;1644.7988;6457.5288;0.9792
2019-09-24T00:00:00.0/2019-09-25T00:00:00.0;8782.0430;6772.1084;5973.6152;798.4930;9894.1309;6682.8979;5823.5107;859.3870;9232.2422;0.9781
2019-09-25T00:00:00.0/2019-09-26T00:00:00.0;8846.2490;6755.9238;5996.4819;759.4415;9916.2168;6686.5669;5875.5776;810.9893;9312.8555;0.9774
2019-09-26T00:00:00.0/2019-09-27T00:00:00.0;8910.3389;6741.4341;5928.9233;812.5104;9684.6543;6533.0791;5523.2329;1009.8466;8429.1602;0.9771
2019-09-27T00:00:00.0/2019-09-28T00:00:00.0;8974.2920;6723.0552;5770.0190;953.0364;9295.8105;5166.5078;2506.3765;2660.1311;3515.9502;0.9812
2019-09-28T00:00:00.0/2019-09-29T00:00:00.0;9037.9678;6575.0337;5467.4468;1107.5870;8692.0801;5973.0771;4156.4326;1816.6445;6671.7241;0.9806
2019-09-29T00:00:00.0/2019-09-30T00:00:00.0;9101.5117;6460.2168;5148.8330;1311.3838;8070.9312;5634.3936;3450.4089;2183.9846;5701.9214;0.9851
2019-09-30T00:00:00.0/2019-10-01T00:00:00.0;9164.7783;5189.8140;2702.7222;2487.0918;3979.6606;3836.6567;1322.5094;2514.1475;1799.2728;0.9844
2019-10-01T00:00:00.0/2019-10-02T00:00:00.0;9227.7510;5242.7866;2543.9094;2698.8774;3647.7805;1129.0405;13.5712;1115.4694;22.1191;0.9733
2019-10-02T00:00:00.0/2019-10-03T00:00:00.0;9290.4932;6798.6504;5437.6245;1361.0259;8396.8379;4785.2612;1866.9525;2918.3088;2938.1648;0.9625
2019-10-03T00:00:00.0/2019-10-04T00:00:00.0;9352.9854;6736.5850;5225.0947;1511.4902;8041.7104;1330.5205;49.1054;1281.4152;169.6186;0.9719
2019-10-04T00:00:00.0/2019-10-05T00:00:00.0;9415.0840;6756.0977;5348.0264;1408.0712;8247.4336;1597.0656;368.3738;1228.6918;580.8341;0.9712
2019-10-05T00:00:00.0/2019-10-06T00:00:00.0;9476.8994;7390.1860;6510.2578;879.9282;10356.0410;6517.1802;4230.2397;2286.9404;6516.7520;0.9760
2019-10-06T00:00:00.0/2019-10-07T00:00:00.0;9538.4131;7265.1089;6225.8398;1039.2688;9770.6777;7181.3413;6094.0361;1087.3049;9237.5283;0.9750
2019-10-07T00:00:00.0/2019-10-08T00:00:00.0;9599.5186;7077.7905;5998.2524;1079.5377;9330.8867;5408.2686;3362.8374;2045.4309;5163.6753;0.9847
2019-10-08T00:00:00.0/2019-10-09T00:00:00.0;9660.2139;7244.4780;6349.1519;895.3264;9901.8438;4412.3135;1934.3185;2477.9949;2559.5962;0.9847
2019-10-09T00:00:00.0/2019-10-10T00:00:00.0;9720.5898;7023.9634;5869.6836;1154.2797;8969.6973;6076.1460;3580.2026;2495.9434;4944.1787;0.9729
2019-10-10T00:00:00.0/2019-10-11T00:00:00.0;9780.5176;7174.5845;6213.0410;961.5435;9582.4287;5851.8486;2859.7878;2992.0610;4054.4548;0.9774
2019-10-11T00:00:00.0/2019-10-12T00:00:00.0;9839.9775;6976.0308;5819.3560;1156.6746;8836.3701;5991.2700;3899.4138;2091.8564;5368.9971;0.9663
2019-10-12T00:00:00.0/2019-10-13T00:00:00.0;9899.0400;6462.1196;4487.8442;1974.2753;6553.3325;6076.4692;3881.3879;2195.0813;5448.0435;0.9663
2019-10-13T00:00:00.0/2019-10-14T00:00:00.0;9957.6797;6998.5024;5351.3271;1647.1749;7855.6108;3255.1260;892.3107;2362.8152;1221.6913;0.9701
2019-10-14T00:00:00.0/2019-10-15T00:00:00.0;10015.8145;7307.1509;5751.6880;1555.4624;8555.0322;2060.7866;47.7716;2013.0150;151.5548;0.9694
2019-10-15T00:00:00.0/2019-10-16T00:00:00.0;10073.4268;7181.4795;5270.4810;1910.9987;7683.9604;1440.2263;29.6474;1410.5789;118.8936;0.9691
2019-10-16T00:00:00.0/2019-10-17T00:00:00.0;10130.5801;7273.2803;5696.8599;1576.4202;8422.2256;1523.4183;12.0220;1511.3964;27.8845;0.9688
2019-10-17T00:00:00.0/2019-10-18T00:00:00.0;10187.2158;7453.9785;6273.7236;1180.2552;9443.3730;2251.0698;105.1369;2145.9329;260.9204;0.9833
2019-10-18T00:00:00.0/2019-10-19T00:00:00.0;10243.3125;7830.3154;6766.2129;1064.1027;10315.4463;7715.6694;6583.1392;1132.5305;9567.0918;0.9826
2019-10-19T00:00:00.0/2019-10-20T00:00:00.0;10298.8838;7968.3979;7079.0034;889.3945;10827.8477;6513.6094;3136.9207;3376.6890;4496.0425;0.9819
2019-10-20T00:00:00.0/2019-10-21T00:00:00.0;10353.9043;7458.0225;5943.7217;1514.3007;8713.3594;1898.5745;279.1634;1619.4110;461.2510;0.9812
2019-10-21T00:00:00.0/2019-10-22T00:00:00.0;10408.3516;7699.0884;6243.3159;1455.7728;9261.2969;7473.8711;5870.3540;1603.5175;8232.8184;0.9701
2019-10-22T00:00:00.0/2019-10-23T00:00:00.0;10462.2100;7796.0234;6745.6016;1050.4218;10167.8135;1865.6562;92.0652;1773.5911;284.2704;0.9694
2019-10-23T00:00:00.0/2019-10-24T00:00:00.0;10515.4697;7953.6182;6818.7666;1134.8519;10197.5361;6594.4429;3954.2427;2640.2004;5572.0303;0.9688
2019-10-24T00:00:00.0/2019-10-25T00:00:00.0;10568.0811;7809.9556;6562.7534;1247.2021;9718.6553;7281.5986;5116.2065;2165.3923;7483.1387;0.9736
2019-10-25T00:00:00.0/2019-10-26T00:00:00.0;10620.1152;8020.3472;6976.6812;1043.6659;10421.3105;7977.4248;6889.5103;1087.9147;10182.3857;0.9729
2019-10-26T00:00:00.0/2019-10-27T00:00:00.0;10671.5098;7844.7920;6561.2388;1283.5532;9611.2891;7152.9985;5008.0332;2144.9653;7151.1367;0.9722
2019-10-27T00:00:00.0/2019-10-28T00:00:00.0;10722.2529;7184.0996;5124.0034;2060.0962;7285.9312;3052.0632;704.8533;2347.2100;1180.1143;0.9819
2019-10-28T00:00:00.0/2019-10-29T00:00:00.0;10772.3311;7333.2490;5505.1299;1828.1188;7870.6367;3994.0718;1212.9746;2781.0972;2148.1780;0.9812
2019-10-29T00:00:00.0/2019-10-30T00:00:00.0;10821.7324;8047.8081;6944.6108;1103.1971;10170.1025;7043.2827;5627.8677;1415.4152;7543.3335;0.9802
2019-10-30T00:00:00.0/2019-10-31T00:00:00.0;10870.4111;7807.0317;6510.5464;1296.4856;9438.0957;3120.4553;1109.9795;2010.4757;2130.6072;0.9802
2019-10-31T00:00:00.0/2019-11-01T00:00:00.0;10918.4346;8315.3408;7107.8428;1207.4978;10437.2861;8011.7695;6512.2065;1499.5629;9217.7686;0.9847
2019-11-01T00:00:00.0/2019-11-02T00:00:00.0;10965.7441;7488.9692;5555.6211;1933.3481;7727.7690;3329.2073;474.0475;2855.1599;634.4181;0.9684
2019-11-02T00:00:00.0/2019-11-03T00:00:00.0;11012.3291;7812.2583;6092.8623;1719.3960;8669.2666;3022.1396;202.1840;2819.9558;391.1002;0.9677
2019-11-03T00:00:00.0/2019-11-04T00:00:00.0;11058.1787;8197.0557;6924.6924;1272.3635;10047.8740;7027.2256;4125.8970;2901.3289;5741.7500;0.9670
2019-11-04T00:00:00.0/2019-11-05T00:00:00.0;11103.2803;7753.0469;6062.5947;1690.4523;8602.8506;2677.3208;1109.6145;1567.7063;2226.1052;0.9663
2019-11-05T00:00:00.0/2019-11-06T00:00:00.0;11147.6250;8360.9824;7128.1602;1232.8225;10326.8740;5593.0210;1815.2064;3777.8147;2645.3979;0.9656
2019-11-06T00:00:00.0/2019-11-07T00:00:00.0;11191.2012;8274.9717;7051.0732;1223.8986;10301.4766;6167.5161;2914.6357;3252.8801;3461.4363;0.9649
2019-11-07T00:00:00.0/2019-11-08T00:00:00.0;11233.9395;8665.4258;7846.4785;818.9473;11692.3594;8642.4043;7829.8765;812.5276;11502.5664;0.9858
2019-11-08T00:00:00.0/2019-11-09T00:00:00.0;11275.9756;8632.3643;7807.5942;824.7703;11597.9590;8468.4160;7519.3237;949.0921;10508.6875;0.9851
2019-11-09T00:00:00.0/2019-11-10T00:00:00.0;11317.2148;8318.9775;7135.7993;1183.1782;10321.4014;6788.5186;4171.6938;2616.8247;5726.5249;0.9844
2019-11-10T00:00:00.0/2019-11-11T00:00:00.0;11357.6475;8426.4785;7118.8740;1307.6042;10266.2852;7624.2026;5625.6045;1998.5980;7460.6602;0.9837
2019-11-11T00:00:00.0/2019-11-12T00:00:00.0;11397.2412;8483.1914;7324.5605;1158.6306;10663.3457;8247.5068;6883.0347;1364.4725;9328.0127;0.9521
2019-11-12T00:00:00.0/2019-11-13T00:00:00.0;11436.0576;8536.8926;7359.9609;1176.9316;10631.4023;5639.3394;3064.3474;2574.9919;4707.1729;0.9670
2019-11-13T00:00:00.0/2019-11-14T00:00:00.0;11474.0420;8315.5928;6905.9033;1409.6897;9850.9238;6855.0273;4569.9092;2285.1184;5929.0005;0.9455
2019-11-14T00:00:00.0/2019-11-15T00:00:00.0;11511.1641;8353.8242;6849.4307;1504.3940;9739.3428;7519.6865;5854.2070;1665.4797;7186.9980;0.9660
2019-11-15T00:00:00.0/2019-11-16T00:00:00.0;11547.4854;8482.0801;7065.9468;1416.1328;10078.4131;7822.8462;5658.3149;2164.5312;7723.2661;0.9649
2019-11-16T00:00:00.0/2019-11-17T00:00:00.0;11582.9150;8286.3320;6675.2725;1611.0599;9554.5088;2949.9978;596.3142;2353.6836;1375.7345;0.9653
2019-11-17T00:00:00.0/2019-11-18T00:00:00.0;11617.5098;8562.8965;7315.7100;1247.1865;10446.4463;5805.0024;2067.2434;3737.7588;3292.2224;0.9802
2019-11-18T00:00:00.0/2019-11-19T00:00:00.0;11651.2324;8283.6504;6560.7114;1722.9396;9229.0674;3552.9036;448.0446;3104.8589;696.8234;0.9799
2019-11-19T00:00:00.0/2019-11-20T00:00:00.0;11684.1465;8302.2422;6690.1484;1612.0938;9423.7188;4692.2788;1985.0040;2707.2751;3170.0776;0.9792
2019-11-20T00:00:00.0/2019-11-21T00:00:00.0;11716.1289;8624.8115;7412.2397;1212.5713;10580.6504;8384.6211;6979.5264;1405.0952;9268.7285;0.9837
2019-11-21T00:00:00.0/2019-11-22T00:00:00.0;11747.2861;8361.9492;6863.9565;1497.9932;9671.1807;2365.9255;101.7571;2264.1682;287.0115;0.9625
2019-11-22T00:00:00.0/2019-11-23T00:00:00.0;11777.5117;8463.4121;6800.0708;1663.3411;9521.4229;6098.0449;2876.7371;3221.3079;3549.1379;0.9622
2019-11-23T00:00:00.0/2019-11-24T00:00:00.0;11806.8867;8922.7334;7554.6846;1368.0491;10809.5781;6516.8257;3194.9324;3321.8933;4807.1396;0.9615
2019-11-24T00:00:00.0/2019-11-25T00:00:00.0;11835.3262;9023.1768;7926.1699;1097.0066;11468.0049;8865.5234;7628.9966;1236.5270;10596.1426;0.9615
2019-11-25T00:00:00.0/2019-11-26T00:00:00.0;11862.8574;8541.0908;7163.0757;1378.0150;10255.2871;2305.7698;303.9052;2001.8646;554.5688;0.9608
2019-11-26T00:00:00.0/2019-11-27T00:00:00.0;11889.5137;8913.3125;7705.0986;1208.2140;11110.4219;5559.8799;1830.4950;3729.3848;2780.1963;0.9653
2019-11-27T00:00:00.0/2019-11-28T00:00:00.0;11915.2285;9286.1797;8262.1543;1024.0255;12092.3203;9178.9336;8059.2495;1119.6836;11184.1660;0.9802
2019-11-28T00:00:00.0/2019-11-29T00:00:00.0;11939.9863;9290.7598;8484.3682;806.3914;12475.8164;9218.7168;8304.1396;914.5768;11785.0166;0.9806
2019-11-29T00:00:00.0/2019-11-30T00:00:00.0;11963.8555;8924.6592;7901.8066;1022.8528;11384.0703;8039.0391;6188.3071;1850.7318;8175.2554;0.9802
2019-11-30T00:00:00.0/2019-12-01T00:00:00.0;11986.7920;9017.9131;7691.2534;1326.6593;11008.2178;4721.9443;902.3823;3819.5620;1336.2059;0.9795
2019-12-01T00:00:00.0/2019-12-02T00:00:00.0;12008.7910;9214.8828;8010.5601;1204.3232;11570.4639;9012.1943;7593.1440;1419.0498;10284.7988;0.9691
2019-12-02T00:00:00.0/2019-12-03T00:00:00.0;12029.8984;9189.6768;8139.5093;1050.1678;11734.0771;6972.1489;2881.5405;4090.6084;4223.2861;0.9684
2019-12-03T00:00:00.0/2019-12-04T00:00:00.0;12050.0117;8766.8975;7012.8037;1754.0935;9889.7959;4439.4697;1989.2737;2450.1958;2967.6484;0.9684
2019-12-04T00:00:00.0/2019-12-05T00:00:00.0;12069.1416;9014.7129;7617.4668;1397.2465;10824.4756;3953.0535;1000.8448;2952.2087;1856.8749;0.9628
2019-12-05T00:00:00.0/2019-12-06T00:00:00.0;12087.3682;9426.3359;8458.6289;967.7077;12291.1758;9191.4316;7912.0625;1279.3689;10770.2510;0.9674
2019-12-06T00:00:00.0/2019-12-07T00:00:00.0;12104.6367;9113.3271;7925.9038;1187.4229;11428.5449;8392.9395;6324.8198;2068.1196;8614.4199;0.9674
2019-12-07T00:00:00.0/2019-12-08T00:00:00.0;12120.9492;9112.3633;8065.2275;1047.1355;11553.8018;6416.7441;2452.4275;3964.3169;3787.9355;0.9826
2019-12-08T00:00:00.0/2019-12-09T00:00:00.0;12136.2822;8820.8408;7333.9424;1486.8988;10338.2832;5496.2954;1446.1958;4050.0999;2069.0938;0.9823
2019-12-09T00:00:00.0/2019-12-10T00:00:00.0;12150.5938;9150.2832;7963.7314;1186.5520;11341.9502;9150.2695;7963.7173;1186.5525;11341.3232;0.9826
2019-12-10T00:00:00.0/2019-12-11T00:00:00.0;12164.0146;9142.7061;7975.7695;1166.9370;11414.4629;9011.6055;7686.2769;1325.3286;10669.6270;0.9826
2019-12-11T00:00:00.0/2019-12-12T00:00:00.0;12176.4609;9201.6338;8169.1841;1032.4503;11645.9951;8819.0850;7231.9834;1587.1016;9805.5742;0.9663
2019-12-12T00:00:00.0/2019-12-13T00:00:00.0;12187.9258;9405.0107;7984.1821;1420.8285;11293.8223;8994.2334;7434.1899;1560.0430;9563.3047;0.9660
2019-12-13T00:00:00.0/2019-12-14T00:00:00.0;12198.3848;9320.7090;8158.7324;1161.9769;11681.0029;7690.4165;4804.3550;2886.0615;6810.2129;0.9660
2019-12-14T00:00:00.0/2019-12-15T00:00:00.0;12207.8682;8588.0059;6659.6611;1928.3445;9267.2461;2160.5129;112.0872;2048.4258;186.0409;0.9660
2019-12-15T00:00:00.0/2019-12-16T00:00:00.0;12216.4043;8957.8613;7598.6919;1359.1694;10689.2559;6140.3950;3336.3054;2804.0898;4052.0208;0.9656
2019-12-16T00:00:00.0/2019-12-17T00:00:00.0;12223.9268;9182.7930;8013.1719;1169.6211;11412.8164;7789.2256;4988.7241;2800.5015;6464.4561;0.9653
2019-12-17T00:00:00.0/2019-12-18T00:00:00.0;12230.4648;9318.4844;8100.5610;1217.9230;11597.2783;9318.4834;8100.5605;1217.9226;11598.4688;0.9812
2019-12-18T00:00:00.0/2019-12-19T00:00:00.0;12236.0146;9378.4287;8476.3369;902.0918;12287.0908;9375.7783;8472.5527;903.2254;12269.7832;0.9809
2019-12-19T00:00:00.0/2019-12-20T00:00:00.0;12240.6113;9239.5527;8142.5186;1097.0336;11718.7471;8650.4453;6863.6313;1786.8134;9723.2793;0.9809
2019-12-20T00:00:00.0/2019-12-21T00:00:00.0;12244.1416;8854.2979;7561.5391;1292.7583;10734.7334;1257.8425;84.8603;1172.9822;395.8227;0.9809
